0         1.0000000000000000e+00         1.0000000000000000e+00         1.0000000000000000e+00         1.0000000000000000e+00         0.0000000000000000e+00         0.0000000000000000e+00         0         
1         1.5000000000000000e+00         5.0000000000000000e-01         2.0000000000000000e+00         1.0000000000000000e+00         5.0000000000000000e-01         3.3333333333333331e-01         2251799813685247         
2         1.4166666666666667e+00         8.3333333333333259e-02         1.3333333333333335e+00         6.6666666666666652e-01         -8.3333333333333259e-02         5.8823529411764650e-02         375299968947540         
3         1.4142156862745099e+00         2.4509803921568540e-03         1.4000000000000001e+00         6.6666666666666652e-02         -1.4215686274509753e-02         1.0051993067590952e-02         64021759408697         
4         1.4142135623746899e+00         2.1238998200168169e-06         1.4146341463414633e+00         1.4634146341463206e-02         4.2058396677346899e-04         2.9739777496352215e-04         1894141796038         
5         1.4142135623730951e+00         1.5947243525715749e-12         1.4142114384748701e+00         4.2270786659326376e-04         -2.1238982250704197e-06         1.5018228374973658e-06         9565187254         
6         1.4142135623730951e+00         0.0000000000000000e+00         1.4142135620573204e+00         2.1235824503307299e-06         -3.1577473968980030e-10         2.2328645976207461e-10         1422122         
